date,buy_and_hold
2021-05-03,1.088145496038465
2021-05-04,1.0688592911048935
2021-05-05,1.0710152906680144
2021-05-06,1.0805011567199592
2021-05-07,1.090586681506084
2021-05-10,1.0723412647428665
2021-05-11,1.0660894085061352
2021-05-12,1.0396574854573917
2021-05-13,1.0476042104154415
2021-05-14,1.0679046262230638
2021-05-17,1.065540193921973
2021-05-18,1.057234452332398
2021-05-19,1.054702977714003
2021-05-20,1.0707146711636764
2021-05-21,1.0725583193344517
2021-05-24,1.0889744333000346
2021-05-25,1.0897960349368112
2021-05-26,1.092098026411654
2021-05-27,1.0850440982532614
2021-05-28,1.0946608405233913
2021-06-01,1.09177422031519
2021-06-02,1.1018369704368332
2021-06-03,1.1005273422178834
2021-06-04,1.1156605907532682
2021-06-07,1.112161615609119
2021-06-08,1.1139982532972863
2021-06-09,1.1117563220221551
2021-06-10,1.1127659647646242
2021-06-11,1.1202862800414883
2021-06-14,1.1307784661019489
2021-06-15,1.124817895331124
2021-06-16,1.1245684561152858
2021-06-17,1.1416409533293956
2021-06-18,1.131517263625068
2021-06-21,1.1392358775279918
2021-06-22,1.1539570996969213
2021-06-23,1.1540617214870434
2021-06-24,1.1566185743828388
2021-06-25,1.1647780857049876
2021-06-28,1.1829810484166086
2021-06-29,1.1868582757075803
2021-06-30,1.1878569506949357
2021-07-01,1.1960049576822105
2021-07-02,1.2122667710256638
2021-07-06,1.2246454113649368
2021-07-07,1.2275114540233294
2021-07-08,1.2163358262455255
2021-07-09,1.2266736772422078
2021-07-12,1.2353142933573242
2021-07-13,1.231062974162244
2021-07-14,1.2310811717700758
2021-07-15,1.2166418422055854
2021-07-16,1.1949956850478736
2021-07-19,1.1870549745861914
2021-07-20,1.1991900441488723
2021-07-21,1.213368791519897
2021-07-22,1.222909529275426
2021-07-23,1.230643007690958
2021-07-26,1.2274972554346617
2021-07-27,1.2199896831553023
2021-07-28,1.2187025858948233
2021-07-29,1.2246307939275738
2021-07-30,1.2123738218209863
2021-08-02,1.2166936161011788
2021-08-03,1.228667744397981
2021-08-04,1.2336076784508645
2021-08-05,1.2400124525435952
2021-08-06,1.234543025061901
2021-08-09,1.2307344951282235
2021-08-10,1.2253371934067343
2021-08-11,1.222434230387061
2021-08-12,1.2318857510920334
2021-08-13,1.238912857575886
2021-08-16,1.2433341339960573
2021-08-17,1.2309143562646554
2021-08-18,1.2101456845403262
2021-08-19,1.2237014715412102
2021-08-20,1.2474810023299758
2021-08-23,1.2703870880007118
2021-08-24,1.2682757859963087
2021-08-25,1.2714480540201325
2021-08-26,1.263741300211593
2021-08-27,1.2784411609644135
2021-08-30,1.2915823387980767
2021-08-31,1.2830798112212185
2021-09-01,1.286081417540657
2021-09-02,1.2911048882522098
2021-09-03,1.2985332186650913
2021-09-07,1.2996322652048715
2021-09-08,1.289267433384076
2021-09-09,1.2831483571338058
2021-09-10,1.2719415298196035
2021-09-13,1.2701764192028246
2021-09-14,1.26563135490009
2021-09-15,1.2733762185836606
2021-09-16,1.2705486343259371
2021-09-17,1.2561133337194814
2021-09-20,1.2253108885935349
2021-09-21,1.2282764392814092
2021-09-22,1.2475493522442125
2021-09-23,1.2625236843219327
2021-09-24,1.252179659442355
2021-09-27,1.23995196277979
2021-09-28,1.206469165121542
2021-09-29,1.2065746650622275
2021-09-30,1.1989582821108868
2021-10-01,1.2061718731438125
2021-10-04,1.1763629879483584
2021-10-05,1.1982724784689809
2021-10-06,1.206634738802732
2021-10-07,1.2240016832438558
2021-10-08,1.21992452202256
2021-10-11,1.2112699276287582
2021-10-12,1.2090990353412217
2021-10-13,1.2160984905442749
2021-10-14,1.245275324293676
2021-10-15,1.2589886471710916
2021-10-18,1.2695456775576788
2021-10-19,1.2764905010572556
2021-10-20,1.2795009395726424
2021-10-21,1.2945825640281066
2021-10-22,1.2938141240949612
2021-10-25,1.3018135295802604
2021-10-26,1.3311623697087342
2021-10-27,1.325034523849382
2021-10-28,1.3466041451491368
2021-10-29,1.3510792239573557
2021-11-01,1.3496927835351942
2021-11-02,1.3622903811228917
2021-11-03,1.3753010467268834
2021-11-04,1.4296654930304789
2021-11-05,1.4331664051053703
2021-11-08,1.4475208569975055
2021-11-09,1.4503527443487372
2021-11-10,1.4166763849891626
2021-11-11,1.4288761996316304
2021-11-12,1.4378863847979089
2021-11-15,1.4302555342533854
2021-11-16,1.436242492578596
2021-11-17,1.4258034924230958
2021-11-18,1.4778706036856866
2021-11-19,1.5009919191257497
2021-11-22,1.4815546574705525
2021-11-23,1.4833231958737472
2021-11-24,1.500314107986678
2021-11-26,1.4568882484533014
2021-11-29,1.5024643452092488
2021-11-30,1.491680929955803
2021-12-01,1.466708666179687
2021-12-02,1.4812350342225675
2021-12-03,1.4534429486319247
2021-12-06,1.4587878735459625
2021-12-07,1.5185386634315985
2021-12-08,1.51747413541163
2021-12-09,1.493985942964525
2021-12-10,1.5038795304761392
2021-12-13,1.4605250450275942
2021-12-14,1.4578784994252771
2021-12-15,1.5131569658246962
2021-12-16,1.4618819289297225
2021-12-17,1.4432448199338692
2021-12-20,1.430791098501704
2021-12-21,1.4695377139328212
2021-12-22,1.4843841814466012
2021-12-23,1.4914474544433551
2021-12-27,1.5246851968371624
2021-12-28,1.5147742223775036
2021-12-29,1.5118116879780457
2021-12-30,1.501186039472033
