run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,long_k,short_k,long_leg_gross,short_leg_gross,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula,long_sum_target,short_sum_target
xgb_node2vec_corr_rolling_cv_y2021,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8370081322339175,-0.16616090971727415,-1.6184396065663873,-0.2132648099059139,0.07204970872338096,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2021,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.829474548372091,-0.17328200301274488,-1.7045329506243578,-0.21917980813968863,0.07204970872338096,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9064302622937769,-0.09954401225889808,-0.7279073021758995,-0.1783724322942256,0.3229009981650166,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8704221221515634,-0.13502292722244735,-1.0544708719289007,-0.2082510110265252,0.3229009981650166,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8358158612805612,-0.16913222536744765,-1.3789485341795236,-0.23706710794496388,0.3229009981650166,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7982154075899462,-0.20744716637296423,-1.789519895320514,-0.2731006449704595,0.07787370252786421,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7904427103498796,-0.214803593233037,-1.8694357511751232,-0.2788947948546695,0.07787370252786421,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2021,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7827391731702963,-0.22209805796377746,-1.948279052218382,-0.28497940068448413,0.07787370252786421,251,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.210342756880796,0.2206326135837211,1.534166305519531,-0.06278588318727141,0.3291154688581488,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1616335121011292,0.17171897857563856,1.22039250551681,-0.07199094370407155,0.3291154688581488,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1148451397962282,0.12472565834545679,0.903740028330146,-0.08111395904953866,0.3291154688581488,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9673803035701736,-0.026142651867897437,-0.19977279326160421,-0.1319029192134814,0.07665431557074635,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.958128284927569,-0.035041070816750786,-0.27530603020235733,-0.1352779958872129,0.07665431557074635,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2024,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9489572270962904,-0.0438655807871523,-0.3504253238168155,-0.13864263926943632,0.07665431557074635,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0976626318456613,0.10713227418865245,0.8552262249816374,-0.08022041830455096,0.2924443534012719,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0583274515702346,0.06768846897342162,0.5449601644461041,-0.08590985430737852,0.2924443534012719,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.020373281112153,0.02962112023714969,0.2318929251852069,-0.09180895047170523,0.2924443534012719,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9328605155949884,-0.060315365057276304,-0.5594282375009283,-0.143601855242525,0.07403284649695545,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9242772245971163,-0.06855717808757666,-0.6421766335067232,-0.147482784826777,0.07403284649695545,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2024,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9157661546894768,-0.07673333098051016,-0.7247066413467206,-0.15134912633206055,0.07403284649695545,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2006739821074717,0.20395735985892172,1.4900688498129873,-0.05734586676176867,0.34987872205478776,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1493029771788577,0.1526244506483081,1.1478662681678748,-0.06732902295220622,0.34987872205478776,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1000865384699423,0.10343666302106169,0.804933025109556,-0.08068154298105579,0.34987872205478776,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1061078483808728,0.10840495599052202,0.901725770864581,-0.07590137853983703,0.08294882900914088,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0946906941233403,0.0974268401611198,0.8145592854492858,-0.07836591656078062,0.08294882900914088,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2024,gat,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0833813740344551,0.08654760869626599,0.7270835834424173,-0.08082608622441656,0.08294882900914088,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8856343981759192,-0.11141029242271316,-0.8447317469925751,-0.12414845234129257,0.3057005002536991,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8525284657312135,-0.1445843148601741,-1.1298174441464401,-0.14948183345099508,0.3057005002536991,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8206345944918766,-0.17654549804695385,-1.4124464099388447,-0.18088879021681092,0.3057005002536991,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9630898718527041,-0.032719748926650416,-0.27016664256899225,-0.10035874239554898,0.08205376429751976,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9533212917026241,-0.04216143938182171,-0.3598606627448146,-0.10680357079592784,0.08205376429751976,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2023,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.943643386547432,-0.05151927853989646,-0.44957898568959537,-0.11320801056954721,0.08205376429751976,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9449411125201738,-0.058749289004725536,-0.3796256392095599,-0.1379923847373632,0.2962351604401804,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9106906791821221,-0.09281177850616817,-0.6678297272169937,-0.14707724906650488,0.2962351604401804,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8776565978828743,-0.12566667507020757,-0.9538381574080728,-0.1560732049578718,0.2962351604401804,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9398888778318824,-0.06384226078406996,-0.5169060675943936,-0.15274925033374231,0.07704041132575723,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9309348213805531,-0.07239981343089064,-0.6064384944679693,-0.15841728110432685,0.07704041132575723,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2023,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9220587233264272,-0.08088631807941127,-0.6958559058157113,-0.1640521910272319,0.07704041132575723,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0068162354210368,0.004941301270420473,0.11722101625743407,-0.10483961343617765,0.34618234620936855,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9644009308931865,-0.03740790631675317,-0.28007228919357496,-0.11554494182898822,0.34618234620936855,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9237374787228911,-0.07800762528592398,-0.6797656467680285,-0.12656278727754122,0.34618234620936855,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9564373037867395,-0.045934057943121664,-0.3232877994619828,-0.14686735410473506,0.08592931012617322,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9462931611244532,-0.05569738786756662,-0.4162232770105072,-0.14915065184930343,0.08592931012617322,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2023,gat,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9362475056930262,-0.06536976711499409,-0.5093269382182106,-0.15142988653158096,0.08592931012617322,249,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.060296635074488,0.0742068045073192,0.3512909128245714,-0.25883866269333433,0.3370809092482408,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0163399349297528,0.03019528597335519,0.19436699789469666,-0.27455672627595074,0.3370809092482408,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9741691170290352,-0.012049720319225465,0.03686153382337368,-0.2899551655611926,0.3370809092482408,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2460608211252695,0.26240805507102993,1.136914420295084,-0.14336815053475416,0.07709800171432092,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.233969579422228,0.25079178733950647,1.0903166418385084,-0.14409567022842695,0.07709800171432092,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2020,gat,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2219853826231846,0.23927229823321405,1.0436279448025527,-0.14482318992209975,0.07709800171432092,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0025494621604658,-0.0023566942487837084,0.10691108114948146,-0.15113087823029836,0.3253874456749501,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9622952032747981,-0.04193727453005269,-0.1117860722013412,-0.16523660375934046,0.3253874456749501,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9236257273933051,-0.07997868247374784,-0.33053849472552715,-0.17979166861640739,0.3253874456749501,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9381695694532538,-0.06642153235255333,-0.3745720598528561,-0.1407786923652511,0.0783813348046712,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9289512678041535,-0.07513455285606474,-0.443672489097517,-0.14450720358906965,0.0783813348046712,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2020,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9198158429690015,-0.08377369898716058,-0.5126041208286355,-0.148222822872785,0.0783813348046712,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0324438371833087,0.03137794195624011,0.2791331149049564,-0.08019748797689341,0.3020954689492311,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9938993649561968,-0.006630565009829059,0.04065168977927723,-0.08524388414151496,0.3020954689492311,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.956765654579704,-0.04326636457285615,-0.19798718774873914,-0.09755464386157342,0.3020954689492311,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1423858328082321,0.1412064334425649,0.9318066132159987,-0.0759032030153235,0.07987098358900264,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1309382141126727,0.13033521740041665,0.8667706691841033,-0.07668847047361138,0.07987098358900264,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2020,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1195955452546353,0.11955807683130981,0.8015276972473288,-0.07747373793189793,0.07987098358900264,252,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1074977837236404,0.10276929001961732,0.7019714667433278,-0.12382753957174775,0.34776676559844555,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0603264001765436,0.05596124848570794,0.43731442714769986,-0.13972732995330017,0.34776676559844555,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0151243161312875,0.011100249806104356,0.17373812990609142,-0.15535279233746868,0.34776676559844555,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
