run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,long_k,short_k,long_leg_gross,short_leg_gross,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula,long_sum_target,short_sum_target
xgb_raw_tuned_all,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9641922638988579,-0.008202500126909817,0.012248614833117705,-0.2993183286597908,0.32370790870881944,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_tuned_all,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7762752075107411,-0.05060538650982116,-0.32081133948868074,-0.3477787363249921,0.08116322944826737,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_tuned_all,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7376199254803666,-0.06019152984524423,-0.39815040834422744,-0.37324372905397263,0.08116322944826737,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_tuned_all,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7008583110619089,-0.06968914507317403,-0.4750870879377816,-0.39773567138382304,0.08116322944826737,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0854777874682475,0.018533030776782367,0.18435670807402085,-0.3183586359496716,0.3197735779633088,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.887950017621588,-0.021598597838427325,-0.08342307064883119,-0.3600114870239334,0.3197735779633088,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7262456492633468,-0.06018043892258618,-0.3506446127164582,-0.4022607708752991,0.3197735779633088,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.3564967666359844,0.06511459737463787,0.5088848392998908,-0.17951875084995106,0.08371578138000028,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2870355098006845,0.054047408202627656,0.4331110877771637,-0.18458657951324964,0.08371578138000028,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
lstm_tuned_all,lstm,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2210736436063758,0.04308541804211696,0.3571721553093099,-0.1942307545908608,0.08371578138000028,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6528377094656704,-0.08136946991327731,-0.5295941895196127,-0.44886251394312293,0.34195714115330533,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.5266096718009994,-0.1200421189522135,-0.8319973310873732,-0.545250254416574,0.34195714115330533,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.42470749231914134,-0.1571188070663566,-1.132580125084742,-0.6248447340337531,0.34195714115330533,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.4015988887296043,0.07081865026417566,0.5699755588533189,-0.187912450859537,0.08808050469826116,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.3262168545964013,0.059113543624237375,0.48772209352495866,-0.18943131153529724,0.08808050469826116,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.2548238489437453,0.04752551226452817,0.40521226367098506,-0.190948757558002,0.08808050469826116,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.3673415331477838,0.0630316741561252,0.4559443612138455,-0.1848424689596495,0.30253619528803294,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1308846709735652,0.02339942329823108,0.23022819640131933,-0.24820510379280292,0.30253619528803294,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9351753512051605,-0.014785501360918829,0.004165178032025826,-0.33904454894930813,0.30253619528803294,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1238349922892406,0.02201451222650097,0.23932632616526112,-0.3135389555468713,0.08478867023922894,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0654539178365305,0.01123467299007297,0.16122711750874538,-0.3304973859480942,0.08478867023922894,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgat_static_corr_only_tuned_all,tgat_static,corr,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0100563426799045,0.0005587896652223812,0.08325457121980688,-0.34705181990598544,0.08478867023922894,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8447817959661525,-0.03247279184754703,-0.15069756708485454,-0.27576467625768997,0.3354606042769327,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6844019773100373,-0.07239720109116443,-0.4330750978454472,-0.37468859556977296,0.3354606042769327,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.5543678990605269,-0.11070693193346559,-0.7154628841455773,-0.48489889731050795,0.3354606042769327,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1374215137982742,0.02702459332028706,0.26209182835177536,-0.1901732566697334,0.08399730760443798,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0788731316337665,0.016294961097748528,0.18138622977121135,-0.210397242346839,0.08399730760443798,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_sector_only_tuned_all,gcn,sector,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0232898256110803,0.005667876486919132,0.1008148328277952,-0.230588370715748,0.08399730760443798,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1524019703499635,0.030223099137623555,0.2624749066066639,-0.2296915917273913,0.34446017124286865,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9283194981347481,-0.013416082850764899,-0.021199658122453953,-0.30133119147663456,0.34446017124286865,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7476652391219251,-0.0552432663142437,-0.30496591155722313,-0.41383917915458857,0.34446017124286865,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8959663415855535,-0.020511823195647816,-0.12401459929526848,-0.33221133037683526,0.08039045630479347,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8518340134575592,-0.030290283028502674,-0.2084863394955882,-0.3510382585766352,0.08039045630479347,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_sector_only_tuned_all,gat,sector,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8098395918233899,-0.03997961312919762,-0.2927419809993102,-0.3706198079652331,0.08039045630479347,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1830445853076785,0.03618448388384965,0.3084799665365229,-0.1276846969633746,0.33083312353046307,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9611719324236182,-0.006006368322900579,0.014902095157473863,-0.16494343062342143,0.33083312353046307,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7807711095740901,-0.04651332213885995,-0.27868950964554007,-0.25282247971777017,0.33083312353046307,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.525483778658778,0.09040718293269245,0.7710226970875812,-0.17942318008294533,0.08622887898102569,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.4450536621350885,0.07873053578648248,0.6795185335152779,-0.18256967952724967,0.08622887898102569,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_granger_only_tuned_all,gat,granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.3687959360412605,0.0671683095626936,0.5876954838400215,-0.18570713836944808,0.08622887898102569,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8021752592462291,-0.04357006090839255,-0.20760196163018194,-0.35261322218531777,0.3274386697330158,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6529042478754536,-0.08218370890158389,-0.47283447695232617,-0.46449418843366397,0.3274386697330158,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.5313162588163,-0.11926955159809816,-0.7363327256151269,-0.5571118107995925,0.3274386697330158,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.773890679476822,-0.050433677996240545,-0.23144455695612248,-0.4563604273399169,0.08162710892593979,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7352162195863331,-0.060056555155312163,-0.2941561564380547,-0.4782843523736767,0.08162710892593979,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_only_tuned_all,gcn,corr,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6984426588139987,-0.06959037243689292,-0.3567608575216512,-0.49934263145121704,0.08162710892593979,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9528944605559241,-0.00914989179716641,0.00909681577331601,-0.37382079710985616,0.3464988431325949,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7665111438433976,-0.051393333342048764,-0.2849687574409049,-0.46309069577349316,0.3464988431325949,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6164644242614298,-0.09187103653456274,-0.5781346362133419,-0.5396964837362401,0.3464988431325949,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8571453155828247,-0.029980201081566182,-0.16752420807934262,-0.35987650462161225,0.08442116049442337,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8130127863332731,-0.04011712126963751,-0.24839192127110057,-0.37793508023236766,0.08442116049442337,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
tgcn_static_corr_only_tuned_all,tgcn_static,corr,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7711155739792332,-0.050157197101556195,-0.32939342740387234,-0.39550000470829216,0.08442116049442337,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7936303662830089,-0.04378743656089734,-0.1852474500303647,-0.3299188448852539,0.32066529267003346,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6487986642917887,-0.08158076811038562,-0.4211041976941596,-0.42398136688635946,0.32066529267003346,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.5303082880287264,-0.11791014307241277,-0.6561866093480468,-0.5210153428736134,0.32066529267003346,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.5715332526207044,0.09669153015205811,0.6951534342097404,-0.25577659156794597,0.07941244679208367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.4950238354856933,0.08587421192133671,0.6261792660329057,-0.26198477712806156,0.07941244679208367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.4221783166799686,0.07515440453383815,0.5570596766552358,-0.26814640511244403,0.07941244679208367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8634882828851774,-0.02930306099260216,-0.13679847143062748,-0.2991331542011174,0.319599598993531,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7064391170006782,-0.06752906545757709,-0.42092928290357895,-0.41207198187730243,0.319599598993531,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.5778575244823213,-0.1042795874733291,-0.7041997835465683,-0.509942454361465,0.319599598993531,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1056072898774476,0.02004873439120014,0.2182011803304884,-0.28623610854784276,0.08229728961650752,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0499436170505212,0.00963213158489995,0.13999481197917082,-0.29382549853612716,0.08229728961650752,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_granger_only_tuned_all,gcn,granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9970372527915277,-0.0006871321923540563,0.061718569365754435,-0.3037674885135879,0.08229728961650752,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_only_tuned_all,gat,corr,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0548447182004963,0.012012972282265721,0.14637996720955124,-0.17985719603527117,0.3319064572468368,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_only_tuned_all,gat,corr,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8563196035952185,-0.02935209891229773,-0.1558580382428559,-0.2633621728358323,0.3319064572468368,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
